"SerieId","CountryId","YearId","value"
"SH.STA.MALN.MA.ZS","ARG","YR2012",""
"SH.STA.MALN.MA.ZS","BRA","YR2012",""
"SH.STA.MALN.MA.ZS","CHL","YR2012",""
"SH.STA.MALN.MA.ZS","COL","YR2012",""
"SH.STA.MALN.MA.ZS","BOL","YR2012","4.2"
"SH.STA.MALN.MA.ZS","ECU","YR2012","7.5"
"SH.STA.MALN.MA.ZS","PRY","YR2012","2.8"
"SH.STA.MALN.MA.ZS","PER","YR2012","3.7"
"SH.STA.MALN.MA.ZS","URY","YR2012",""
"SH.STA.MALN.MA.ZS","VEN","YR2012",""
"SH.STA.WAST.ZS","ARG","YR2012",""
"SH.STA.WAST.ZS","BRA","YR2012",""
"SH.STA.WAST.ZS","CHL","YR2012",""
"SH.STA.WAST.ZS","COL","YR2012",""
"SH.STA.WAST.ZS","BOL","YR2012","1.5"
"SH.STA.WAST.ZS","ECU","YR2012","2.4"
"SH.STA.WAST.ZS","PRY","YR2012","2.6"
